,Seccion,Categoria,Descripcion,Precio/Kg,Precio,PrecioPrevio,Ofertas,Promociones,Enlace
997,Papelería,Maquinaria de oficina,"
Etiquetadora Dymo Letratag Portátil","
 1 Ud |
32,90 €/ud","32,90 €",,,,https://www.carrefour.es/supermercado/etiquetadora-dymo-letratag-portatil/R-606510799/p
998,Papelería,Dibujo Artístico,"
5 Tubos de Témperas de 10 ml","
 5 Ud. |
0,70 €/ud","3,50 €",,,,https://www.carrefour.es/supermercado/5-tubos-de-temperas-de-10-ml-carrefour/R-606510311/p
999,Papelería,Dibujo Artístico,"
Pincel con depósito rellenable punta fina Artix","
 1 Ud. |
2,00 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/pincel-con-deposito-rellenable-punta-fina-artix/R-VC4AECOMM-469934/p
1000,Papelería,Ofertas y promociones,"
Cuaderno espiral tapa blanda fº 80 hojas cuadrícula 4X4 con margen 3 colores surtidos","
 3 Ud. |
1,00 €/ud","1,00 €",,,3x2,https://www.carrefour.es/supermercado/cuaderno-espiral-tapa-blanda-f-80-hojas-cuadricula-4x4-con-margen-3-colores-surtidos/R-prod61386/p?prtId=cat260001
1001,Papelería,Ofertas y promociones,"
Bolígrafos Bic Cristal Azul 10 uds","
 10 Uds |
0,40 €/ud","3,99 €",,,3x2,https://www.carrefour.es/supermercado/boligrafos-bic-cristal-azul-10-uds/R-521036286/p?prtId=cat260001
1002,Papelería,Ofertas y promociones,"
Bolígrafos Bic Cristal Surtidos 10 uds","
 10 Uds |
0,40 €/ud","3,99 €",,,3x2,https://www.carrefour.es/supermercado/boligrafos-bic-cristal-surtidos-10-uds/R-521034972/p?prtId=cat260001
1003,Papelería,Ofertas y promociones,"
Corrector Cinta Tipp-Ex Mini Pocket Mouse 2+1","
 3 Uds |
2,34 €/ud","4,69 €",,,3x2,https://www.carrefour.es/supermercado/corrector-cinta-tipp-ex-mini-pocket-mouse-2-1/R-606510727/p?prtId=cat260001
1004,Papelería,Ofertas y promociones,"
Archivador de palanca Liderpapel cartón forrado folio jaspeado negro con caja classic blue","
 1 Ud. |
2,50 €/ud","2,50 €",,,3x2,https://www.carrefour.es/supermercado/archivador-de-palanca-liderpapel-carton-forrado-folio-jaspeado-negro-con-caja-classic-blue/R-VC4AECOMM-509592/p?prtId=cat260001
1005,Papelería,Ofertas y promociones,"
Fundas Perforadas A4 Carrefour 90 uds","
 90 Uds |
0,04 €/ud","3,60 €",,,3x2,https://www.carrefour.es/supermercado/fundas-perforadas-a4-carrefour-90-uds/R-854700820/p?prtId=cat260001
1006,Papelería,Ofertas y promociones,"
Carpeta 60 Fundas A4 Transparente Colores Surtidos","
 1 Ud |
4,90 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/carpeta-60-fundas-a4-transparente-colores-surtidos-carrefour/R-606511113/p?prtId=cat260001
1007,Papelería,Ofertas y promociones,"
Bolígrafos Bic Cristal Azul 5 uds","
 5 Uds |
0,44 €/ud","2,20 €",,,3x2,https://www.carrefour.es/supermercado/boligrafos-bic-cristal-azul-5-uds/R-521034282/p?prtId=cat260001
1008,Papelería,Ofertas y promociones,"
Bolígrafo Cristal Multicolor Bic 10 uds","
 1 Ud |
0,41 €/ud","4,10 €",,,3x2,https://www.carrefour.es/supermercado/boligrafo-cristal-multicolor-bic-10-uds/R-prod1023051/p?prtId=cat260001
1009,Papelería,Ofertas y promociones,"
Bolígrafos Bic Cristal Surtidos 5 uds","
 5 Uds |
0,40 €/ud","1,99 €",,,3x2,https://www.carrefour.es/supermercado/boligrafos-bic-cristal-surtidos-5-uds/R-606508601/p?prtId=cat260001
1010,Papelería,Ofertas y promociones,"
Ceras Plastidecor Surtidos 12 uds","
 12 Uds |
0,17 €/ud","2,00 €",,,3x2,https://www.carrefour.es/supermercado/ceras-plastidecor-surtidos-12-uds/R-521013521/p?prtId=cat260001
1011,Papelería,Ofertas y promociones,"
Marcador Stabilo Boss Colores Pastel 4 uds","
 4 Uds |
1,22 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/marcador-stabilo-boss-colores-pastel-4-uds/R-prod371688/p?prtId=cat260001
1012,Papelería,Ofertas y promociones,"
Recambio A4 con 4 Taladros 100H Cuadrícula 4mm Carrefour","
 1 Ud |
2,40 €/ud","2,40 €",,,3x2,https://www.carrefour.es/supermercado/recambio-a4-con-4-taladros-100h-cuadricula-4mm-carrefour-carrefour/R-606510757/p?prtId=cat260001
1013,Papelería,Ofertas y promociones,"
Marcadores Stabilo Boss Surtidos 4 uds","
 4 Uds |
1,22 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/marcadores-stabilo-boss-surtidos-4-uds/R-521014141/p?prtId=cat260001
1014,Papelería,Ofertas y promociones,"
Corrector Lápiz Tipp-Ex Shake`s Squeeze 2+1","
 3 Ud |
2,30 €/ud","4,60 €",,,3x2,https://www.carrefour.es/supermercado/corrector-lapiz-tipp-ex-shake-s-squeeze-2-1/R-521014149/p?prtId=cat260001
1015,Papelería,Ofertas y promociones,"
Corrector Cinta Tipp-Ex Mini Pocket Mouse 2+1 uds","
 3 Uds |
2,25 €/ud","4,50 €",,,3x2,https://www.carrefour.es/supermercado/corrector-cinta-tipp-ex-mini-pocket-mouse-2-1-uds/R-prod1023159/p?prtId=cat260001
1016,Papelería,Ofertas y promociones,"
Fundas Perforadas A4 Carrefour 25 uds","
 25 Ud |
0,06 €/ud","1,60 €",,,3x2,https://www.carrefour.es/supermercado/fundas-perforadas-a4-carrefour-25-uds-carrefour/R-667401970/p?prtId=cat260001
1017,Papelería,Ofertas y promociones,"
Ceras Plastidecor - Surtidos","
 24 Uds |
0,19 €/ud","4,50 €",,,3x2,https://www.carrefour.es/supermercado/ceras-plastidecor-surtidos/R-607401967/p?prtId=cat260001
1018,Papelería,Ofertas y promociones,"
Recambio Oxford A4 100 Hojas 90 gr","
 1 Ud |
3,90 €/ud","3,90 €",,,3x2,https://www.carrefour.es/supermercado/recambio-oxford-a4-100-hojas-90-gr/R-prod371152/p?prtId=cat260001
1019,Papelería,Ofertas y promociones,"
Cuaderno espiral 80 hojas tapa extradura write&erase folio cuadricula 4x4 c/margen oxford school","
 |
4,49 €/ud","4,49 €",,,3x2,https://www.carrefour.es/supermercado/cuaderno-espiral-80-hojas-tapa-extradura-write-erase-folio-cuadricula-4x4-c-margen-oxford-school/R-606510825/p?prtId=cat260001
1020,Papelería,Ofertas y promociones,"
Rotuladores Bic Kid Couleur Surtidos 18+6 uds","
 24 Uds |
0,27 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/rotuladores-bic-kid-couleur-surtidos-18-6-uds/R-606508627/p?prtId=cat260001
1021,Papelería,Ofertas y promociones,"
Bolígrafo Bic 4 Colores","
 1 Ud. |
2,90 €/ud","2,90 €",,,3x2,https://www.carrefour.es/supermercado/boligrafo-bic-4-colores/R-606508759/p?prtId=cat260001
1022,Papelería,Ofertas y promociones,"
Bloc Notas 8º 80H Cuadrícula Enri","
 1 Ud |
1,90 €/ud","1,90 €",,,3x2,https://www.carrefour.es/supermercado/bloc-notas-8-80h-cuadricula-enri/R-606510793/p?prtId=cat260001
1023,Papelería,Ofertas y promociones,"
Marcadores Stabilo Boss Amarilos 4 uds","
 4 Uds |
1,22 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/marcadores-stabilo-boss-amarilos-4-uds/R-606511053/p?prtId=cat260001
1024,Papelería,Archivadores,"
Archivador de palanca Liderpapel cartón forrado folio jaspeado negro con caja classic blue","
 1 Ud. |
2,50 €/ud","2,50 €",,,3x2,https://www.carrefour.es/supermercado/archivador-de-palanca-liderpapel-carton-forrado-folio-jaspeado-negro-con-caja-classic-blue/R-VC4AECOMM-509592/p
1025,Papelería,Archivadores,"
Caja archivo definitivo Liderpapel 104 folio paquete de 4","
 1 Ud |
4,90 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/caja-archivo-definitivo-liderpapel-104-folio-paquete-de-4/R-854701132/p
1026,Papelería,Archivadores,"
Block de notas imán con lápiz botella","
 1 Ud. |
2,00 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/block-de-notas-iman-con-lapiz-botella/R-VC4AECOMM-469907/p
1027,Papelería,Archivadores,"
Set notas adhesivas gatitos 30h. 3 mod. 90g.","
 1 Ud. |
1,30 €/ud","1,30 €",,,,https://www.carrefour.es/supermercado/set-notas-adhesivas-gatitos-30h-3-mod-90g-/R-VC4AECOMM-469898/p
1028,Papelería,Archivadores,"
Bandeja negra Exacompta","
 1 Ud. |
3,15 €/ud","3,15 €",,,,https://www.carrefour.es/supermercado/bandeja-negra-exacompta/R-VC4AECOMM-497461/p
1029,Papelería,Archivadores,"
Set notas adhesivas camisetas 30h. 2 mod. 90g.","
 1 Ud. |
1,30 €/ud","1,30 €",,,,https://www.carrefour.es/supermercado/set-notas-adhesivas-camisetas-30h-2-mod-90g-/R-VC4AECOMM-469897/p
1030,Papelería,Archivadores,"
Set notas adhesivas macarons 30h. 2 mod. 90g.","
 1 Ud. |
1,40 €/ud","1,40 €",,,,https://www.carrefour.es/supermercado/set-notas-adhesivas-macarons-30h-2-mod-90g-/R-VC4AECOMM-469900/p
1031,Papelería,Archivadores,"
Block de notas imán con lápiz","
 1 Ud. |
2,00 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/block-de-notas-iman-con-lapiz/R-VC4AECOMM-469918/p
1032,Papelería,Archivadores,"
Soporte monitor maxi Exacompta","
 1 Ud. |
32,69 €/ud","32,69 €",,,,https://www.carrefour.es/supermercado/soporte-monitor-maxi-exacompta/R-VC4AECOMM-497432/p
1033,Papelería,Archivadores,"
Soporte monitor mini Exacompta","
 1 Ud. |
32,69 €/ud","32,69 €",,,,https://www.carrefour.es/supermercado/soporte-monitor-mini-exacompta/R-VC4AECOMM-497471/p
1034,Papelería,Archivadores,"
Módulo de 5 cajones arlequin exacompta","
 1 Ud. |
39,90 €/ud","39,90 €",,,,https://www.carrefour.es/supermercado/modulo-de-5-cajones-arlequin-exacompta/R-VC4AECOMM-498205/p
1035,Papelería,Dibujo Técnico,"
Reglas dibujo 4 piezas","
 4 Ud. |
1,50 €/ud","1,50 €",,,,https://www.carrefour.es/supermercado/reglas-dibujo-4-piezas/R-VC4AECOMM-469936/p
1036,Papelería,Dibujo Técnico,"
Set 4 Reglas Carrefour","
 4 Uds |
1,99 €/ud","1,99 €",,,,https://www.carrefour.es/supermercado/set-4-reglas-carrefour-carrefour/R-606508725/p
1037,Papelería,Dibujo Técnico,"
Regla 50cm Carrefour","
 1 Ud |
1,50 €/ud","1,50 €",,,,https://www.carrefour.es/supermercado/regla-50cm-carrefour-carrefour/R-606509625/p
1038,Papelería,Dibujo Técnico,"
Regla Plana Plástico 20cm Carrefour","
 1 Ud. |
1,30 €/ud","1,30 €",,,,https://www.carrefour.es/supermercado/regla-plana-plastico-20cm-carrefour-carrefour/R-854700528/p
1039,Papelería,Dibujo Técnico,"
Compás colores 3 piezas","
 3 Ud. |
2,50 €/ud","2,50 €",,,,https://www.carrefour.es/supermercado/compas-colores-3-piezas/R-VC4AECOMM-469697/p
1040,Papelería,Dibujo Técnico,"
Compás Escolar Liderpapel con Adaptador Universal con Minas - Colores Surtidos","
 1 Ud |
3,90 €/ud","3,90 €",,,,https://www.carrefour.es/supermercado/compas-escolar-liderpapel-con-adaptador-universal-con-minas-colores-surtidos/R-fprod1280214/p
1041,Papelería,Dibujo Técnico,"
Regla Twist'n Flex 30 cm","
 |
2,29 €/ud","2,29 €",,,,https://www.carrefour.es/supermercado/regla-twist-n-flex-30-cm/R-606510691/p
1042,Papelería,Dibujo Técnico,"
Maxi Kit Trazado Irrompible","
 1 Ud |
3,90 €/ud","3,90 €",,,,https://www.carrefour.es/supermercado/maxi-kit-trazado-irrompible/R-606510937/p
1043,Papelería,Dibujo Técnico,"
Compás escolar articulado con 5 piezas adaptador universal Liderpapel colores surtidos ","
 3 Ud. |
4,40 €/ud","4,40 €",,,,https://www.carrefour.es/supermercado/compas-escolar-articulado-con-5-piezas-adaptador-universal-liderpapel-colores-surtidos/R-fprod1280148/p
1044,Papelería,Dibujo Técnico,"
Estuche 3 Piezas Compás Stop System","
 1 Ud. |
6,90 €/ud","6,90 €",,,,https://www.carrefour.es/supermercado/estuche-3-piezas-compas-stop-system/R-606510811/p
1045,Papelería,Dibujo Técnico,"
Compás Escolar con Ajuste Rápido y Adaptador Faber-Castell","
 1 Ud |
9,50 €/ud","9,50 €",,,,https://www.carrefour.es/supermercado/compas-escolar-con-ajuste-rapido-y-adaptador-faber-castell/R-fprod1250041/p
1046,Papelería,Dibujo Técnico,"
Cartabón 32 cm Carrefour","
 1 Ud |
1,70 €/ud","1,70 €",,,,https://www.carrefour.es/supermercado/cartabon-32-cm-carrefour-carrefour/R-606638406/p
1047,Papelería,Dibujo Técnico,"
Kit 3 Reglas Twist'n Flex","
 1 Ud |
2,90 €/ud","2,90 €",,,,https://www.carrefour.es/supermercado/kit-3-reglas-twist-n-flex/R-606510857/p
1048,Papelería,Dibujo Técnico,"
Lote de 1 Compás, 1 Pieza de Tinta, 1 Tubo de Minas, 1 Alargadera, 1 Punta Seca, 1 Tiralíneas y 1 Bigotera Staedtler","
 1 Ud. |
7,90 €/ud","7,90 €",,,,https://www.carrefour.es/supermercado/lote-de-1-compas-1-pieza-de-tinta-1-tubo-de-minas-1-alargadera-1-punta-seca-1-tiralineas-y-1-bigotera-staedtler/R-prod261526/p
1049,Papelería,Cuadernos y Carpetas,"
Cuaderno espiral tapa blanda fº 80 hojas cuadrícula 4X4 con margen 3 colores surtidos","
 3 Ud. |
1,00 €/ud","1,00 €",,,3x2,https://www.carrefour.es/supermercado/cuaderno-espiral-tapa-blanda-f-80-hojas-cuadricula-4x4-con-margen-3-colores-surtidos/R-prod61386/p
1050,Papelería,Cuadernos y Carpetas,"
Fundas Perforadas A4 Carrefour 90 uds","
 90 Uds |
0,04 €/ud","3,60 €",,,3x2,https://www.carrefour.es/supermercado/fundas-perforadas-a4-carrefour-90-uds/R-854700820/p
1051,Papelería,Cuadernos y Carpetas,"
Carpeta 60 Fundas A4 Transparente Colores Surtidos","
 1 Ud |
4,90 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/carpeta-60-fundas-a4-transparente-colores-surtidos-carrefour/R-606511113/p
1052,Papelería,Cuadernos y Carpetas,"
Recambio A4 con 4 Taladros 100H Cuadrícula 4mm Carrefour","
 1 Ud |
2,40 €/ud","2,40 €",,,3x2,https://www.carrefour.es/supermercado/recambio-a4-con-4-taladros-100h-cuadricula-4mm-carrefour-carrefour/R-606510757/p
1053,Papelería,Cuadernos y Carpetas,"
Bloc de notas tapa dura DIN A5 100 hojas negro","
 |
2,50 €/ud","2,50 €",,,,https://www.carrefour.es/supermercado/bloc-de-notas-tapa-dura-din-a5-100-hojas-negro/R-VC4AECOMM-497256/p
1054,Papelería,Cuadernos y Carpetas,"
Fundas Perforadas A4 Carrefour 25 uds","
 25 Ud |
0,06 €/ud","1,60 €",,,3x2,https://www.carrefour.es/supermercado/fundas-perforadas-a4-carrefour-25-uds-carrefour/R-667401970/p
1055,Papelería,Cuadernos y Carpetas,"
Recambio Oxford A4 100 Hojas 90 gr","
 1 Ud |
3,90 €/ud","3,90 €",,,3x2,https://www.carrefour.es/supermercado/recambio-oxford-a4-100-hojas-90-gr/R-prod371152/p
1056,Papelería,Cuadernos y Carpetas,"
Cuaderno espiral 80 hojas tapa extradura write&erase folio cuadricula 4x4 c/margen oxford school","
 |
4,49 €/ud","4,49 €",,,3x2,https://www.carrefour.es/supermercado/cuaderno-espiral-80-hojas-tapa-extradura-write-erase-folio-cuadricula-4x4-c-margen-oxford-school/R-606510825/p
1057,Papelería,Cuadernos y Carpetas,"
Bloc Notas 8º 80H Cuadrícula Enri","
 1 Ud |
1,90 €/ud","1,90 €",,,3x2,https://www.carrefour.es/supermercado/bloc-notas-8-80h-cuadricula-enri/R-606510793/p
1058,Papelería,Cuadernos y Carpetas,"
Pack 10 Carpetas 5 Colores Surtidos","
 10 Ud. |
0,23 €/ud","2,30 €",,,3x2,https://www.carrefour.es/supermercado/pack-10-carpetas-5-colores-surtidos-carrefour/R-prod371521/p
1059,Papelería,Cuadernos y Carpetas,"
240 Anillas Reparadoras","
 240 Uds |
0,01 €/ud","1,30 €",,,,https://www.carrefour.es/supermercado/240-anillas-reparadoras-carrefour/R-prod272962/p
1060,Papelería,Cuadernos y Carpetas,"
Bolsa 10 Dossier A4 120 Micras","
 10 Ud |
0,19 €/ud","1,90 €",,,3x2,https://www.carrefour.es/supermercado/bolsa-10-dossier-a4-120-micras-carrefour/R-667401972/p
1061,Papelería,Cuadernos y Carpetas,"
Lote de 5 Carpetas con Solapas","
 5 Uds |
0,70 €/ud","3,50 €",,,3x2,https://www.carrefour.es/supermercado/lote-de-5-carpetas-con-solapas/R-fprod1280171/p
1062,Papelería,Cuadernos y Carpetas,"
Bloc de notas tapa dura DIN A5 100 hojas azul","
 |
2,50 €/ud","2,50 €",,,,https://www.carrefour.es/supermercado/bloc-de-notas-tapa-dura-din-a5-100-hojas-azul/R-VC4AECOMM-497277/p
1063,Papelería,Cuadernos y Carpetas,"
Bloc de notas tapa dura DIN A5 100 hojas rojo","
 |
2,50 €/ud","2,50 €",,,,https://www.carrefour.es/supermercado/bloc-de-notas-tapa-dura-din-a5-100-hojas-rojo/R-VC4AECOMM-497266/p
1064,Papelería,Cuadernos y Carpetas,"
Recambio 4º 100H Cuadrícula 4X4 c/m Oxford","
 1 Ud |
2,80 €/ud","2,80 €",,,3x2,https://www.carrefour.es/supermercado/recambio-4-100h-cuadricula-4x4-c-m-oxford/R-606402219/p
1065,Papelería,Cuadernos y Carpetas,"
Pack 100 Fundas Folio","
 100 Uds |
7,90 €/ud","7,90 €",,,3x2,https://www.carrefour.es/supermercado/pack-100-fundas-folio/R-prod371400/p
1066,Papelería,Cuadernos y Carpetas,"
Carpetas de 3 Solapas A4 Carrefour 3 uds","
 3 Uds |
1,50 €/ud","4,50 €",,,3x2,https://www.carrefour.es/supermercado/carpetas-de-3-solapas-a4-carrefour-3-uds/R-prod270626/p
1067,Papelería,Cuadernos y Carpetas,"
Clasificador 8 Posiciones","
 1 Ud. |
9,40 €/ud","9,40 €",,,3x2,https://www.carrefour.es/supermercado/clasificador-8-posiciones/R-606510293/p
1068,Papelería,Cuadernos y Carpetas,"
Juego Separadores 10 Posiciones","
 10 Ud. |
3,90 €/ud","3,90 €",,,3x2,https://www.carrefour.es/supermercado/juego-separadores-10-posiciones/R-fprod1280301/p
1069,Papelería,Cuadernos y Carpetas,"
Separadores 12 Posiciones Maxi A4 XXL Carrefour","
 1 Ud |
1,90 €/ud","1,90 €",,,3x2,https://www.carrefour.es/supermercado/separadores-12-posiciones-maxi-a4-xxl-carrefour-carrefour/R-prod371523/p
1070,Papelería,Cuadernos y Carpetas,"
Fundas Perforadas A4 Carrefour 50 uds","
 50 Ud |
0,07 €/ud","3,40 €",,,3x2,https://www.carrefour.es/supermercado/fundas-perforadas-a4-carrefour-50-uds-carrefour/R-667401968/p
1071,Papelería,Cuadernos y Carpetas,"
Juego Separadores 6 Posiciones","
 1 Ud. |
2,90 €/ud","2,90 €",,,3x2,https://www.carrefour.es/supermercado/juego-separadores-6-posiciones/R-prod371402/p
1072,Papelería,Cuadernos y Carpetas,"
Cuaderno Música Folio 20H Pentagrama Oxford School","
 1 Ud |
2,95 €/ud","2,95 €",,,3x2,https://www.carrefour.es/supermercado/cuaderno-musica-folio-20h-pentagrama-oxford-school/R-606510685/p
1073,Papelería,Cuadernos y Carpetas,"
Funda/Separador A4 con 12 Posiciones","
 12 Ud. |
3,90 €/ud","3,90 €",,,3x2,https://www.carrefour.es/supermercado/funda-separador-a4-con-12-posiciones/R-VC4AECOMM-511803/p
1074,Papelería,Cuadernos y Carpetas,"
Bolsas Autoadhesivos 120X176 mm 25 Unidades","
 25 Ud. |
0,08 €/ud","1,90 €",,,,https://www.carrefour.es/supermercado/bolsas-autoadhesivos-120x176-mm-25-unidades-carrefour/R-854700476/p
1075,Papelería,Cuadernos y Carpetas,"
Recambio A4 para Carpeta Oxford 100H 1 Línea c/m","
 1 Ud |
2,99 €/ud","2,99 €",,,3x2,https://www.carrefour.es/supermercado/recambio-a4-para-carpeta-oxford-100h-1-linea-c-m/R-606509191/p
1076,Papelería,Cuadernos y Carpetas,"
Recambio A4 para Carpeta Oxford 100H Pauta 3,5 c/m","
 1 Ud |
2,95 €/ud","2,95 €",,,3x2,https://www.carrefour.es/supermercado/recambio-a4-para-carpeta-oxford-100h-pauta-3-5-c-m/R-854700612/p
1077,Papelería,Cuadernos y Carpetas,"
Fundas Multitaladro Polipropileno 70 Micras A4-XL ","
 100 Uds |
6,90 €/ud","6,90 €",,,3x2,https://www.carrefour.es/supermercado/fundas-multitaladro-polipropileno-70-micras-a4-xl/R-prod1022995/p
1078,Productos para toda la casa,Limpiajuntas,"
Blanqueador de juntas Carrefour 250 ml.","
 250 Ml. |
7,40 €/l","1,85 €",,,,https://www.carrefour.es/supermercado/blanqueador-de-juntas-carrefour-250-ml-carrefour/R-823705680/p
1079,Productos para toda la casa,Limpiajuntas,"
Blanqueador de juntas de azulejos Baldosinín 200 ml.","
 200 Ml. |
15,00 €/l","3,00 €",,,,https://www.carrefour.es/supermercado/blanqueador-de-juntas-de-azulejos-baldosinin-200-ml-baldosinin/R-521001274/p
1080,Papelería,Marcadores,"
Marcador Stabilo Boss Colores Pastel 4 uds","
 4 Uds |
1,22 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/marcador-stabilo-boss-colores-pastel-4-uds/R-prod371688/p
1081,Papelería,Marcadores,"
Marcadores Stabilo Boss Surtidos 4 uds","
 4 Uds |
1,22 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/marcadores-stabilo-boss-surtidos-4-uds/R-521014141/p
1082,Papelería,Marcadores,"
Rotulador Permanente Textil Staedtler Negro","
 1 Ud |
2,00 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/rotulador-permanente-textil-staedtler-negro/R-667401932/p
1083,Papelería,Marcadores,"
Marcadores de pizarra punta fina colores surtidos, Pack de 4 uds","
 4 Ud. |
0,20 €/ud","0,80 €",,,,https://www.carrefour.es/supermercado/marcadores-de-pizarra-punta-fina-colores-surtidos-pack-de-4-uds-carrefour/R-VC4AECOMM-477087/p
1084,Papelería,Marcadores,"
Marcadores Stabilo Boss Amarilos 4 uds","
 4 Uds |
1,22 €/ud","4,90 €",,,3x2,https://www.carrefour.es/supermercado/marcadores-stabilo-boss-amarilos-4-uds/R-606511053/p
