seccion,categoria,descripcion,precioMedida,precio,precioPrevio,precioOferta,promocion,enlace
Licores y Cremas,"
Licores y Orujo","
Licor de melocotón Loch Castle 70 cl.","3,79 €/l","2,65 €",,,,https://www.carrefour.es/supermercado/licor-de-melocoton-loch-castle-70-cl-carrefour/R-520663048/p
Licores y Cremas,"
Licores y Orujo","
Aguardiente de orujo El Afilador 70 cl.","14,43 €/l","10,10 €",,,,https://www.carrefour.es/supermercado/aguardiente-de-orujo-el-afilador-70-cl-el-afilador/R-700809046/p
Licores y Cremas,"
Licores y Orujo","
Vodka Gecko sabor caramelo 70 cl.","14,64 €/l","10,25 €",,,,https://www.carrefour.es/supermercado/vodka-gecko-sabor-caramelo-70-cl-caramelo/R-526715502/p
Licores y Cremas,"
Licores y Orujo","
Vodka Rives sabor caramelo 70 cl.","13,43 €/l","9,40 €",,,,https://www.carrefour.es/supermercado/vodka-rives-sabor-caramelo-70-cl-rives/R-546003979/p
Licores y Cremas,"
Licores y Orujo","
Licor de hierbas Jagermeister 70 cl.","18,86 €/l","13,20 €",,,,https://www.carrefour.es/supermercado/licor-de-hierbas-jagermeister-70-cl-jagermeister/R-prod4440003/p
Licores y Cremas,"
Cremas","
Crema irlandesa Baileys 70 cl.","17,07 €/l","11,95 €",,,,https://www.carrefour.es/supermercado/crema-irlandesa-baileys-70-cl-baileys/R-520663106/p
Licores y Cremas,"
Cremas","
Crema de orujo Puntemiño 70 cl.","8,29 €/l","5,80 €",,,3x2,https://www.carrefour.es/supermercado/crema-de-orujo-puntemino-70-cl-carrefour/R-prod620187/p
Licores y Cremas,"
Cremas","
Crema irlandesa Baileys 1 l.","16,61 €/l","16,61 €",,,5€ dto.,https://www.carrefour.es/supermercado/crema-irlandesa-baileys-1-l-baileys/R-520663114/p
Licores y Cremas,"
Cremas","
Crema de orujo Ruavieja 1 l.","15,50 €/l","15,50 €",,,,https://www.carrefour.es/supermercado/crema-de-orujo-ruavieja-1-l-ruavieja/R-prod520323/p
Sidra,"
Achampanada","
Sidra El Gaitero achampanada 75 cl","2,53 €/l","1,90 €",,,,https://www.carrefour.es/supermercado/sidra-el-gaitero-achampanada-75-cl-el-gaitero/R-VC4AECOMM-424243/p
Licores y Cremas,"
Cremas","
Crema de whisky O'Galwan 70 cl.","7,14 €/l","5,00 €",,,,https://www.carrefour.es/supermercado/crema-de-whisky-o-galwan-70-cl-carrefour/R-520663098/p
Licores y Cremas,"
Cremas","
Crema de orujo Ruavieja 70 cl.","17,00 €/l","11,90 €",,,,https://www.carrefour.es/supermercado/crema-de-orujo-ruavieja-70-cl-ruavieja/R-521015515/p
Licores y Cremas,"
Cremas","
Crema de orujo Panizo 70 cl.","10,29 €/l","7,20 €",,,,https://www.carrefour.es/supermercado/crema-de-orujo-panizo-70-cl-panizo/R-536001798/p
Licores y Cremas,"
Cremas","
Crema de whisky O'Galwan sabor caramelo 70 cl.","7,14 €/l","5,00 €",,,,https://www.carrefour.es/supermercado/crema-de-whisky-o-galwan-sabor-caramelo-70-cl-carrefour/R-546003525/p
Licores y Cremas,"
Cremas","
Crema irlandesa Baileys sabor chocolate 50 cl.","29,60 €/l","14,80 €",,,5€ dto.,https://www.carrefour.es/supermercado/crema-irlandesa-baileys-sabor-chocolate-50-cl-baileys/R-728907805/p
Sidra,"
Achampanada","
Sidra El Gaitero achampanada extra botella 75 cl.","3,33 €/l","2,50 €",,,,https://www.carrefour.es/supermercado/sidra-el-gaitero-achampanada-extra-botella-75-cl-el-gaitero/R-520662253/p
Sidra,"
Achampanada","
Sidra ecológica Maeloc achampanada extra botella 75 cl.","1,99 €/ud","1,99 €",,,,https://www.carrefour.es/supermercado/sidra-ecologica-maeloc-achampanada-extra-botella-75-cl-maeloc/R-751102609/p
Sidra,"
Achampanada","
Sidra ecológica Maeloc achampanada dulce botella 75 cl.","2,00 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/sidra-ecologica-maeloc-achampanada-dulce-botella-75-cl-maeloc/R-763502536/p
Sidra,"
Achampanada","
Sidra El Gaitero  achampanada lata 25 cl.","0,46 €/l","0,91 €",,,,https://www.carrefour.es/supermercado/sidra-el-gaitero-achampanada-lata-25-cl-el-gaitero/R-839702099/p
Licores y Cremas,"
Cremas","
Crema de chocolate Loch Castle 70 cl.","8,57 €/l","6,00 €",,,2ª al -50%,https://www.carrefour.es/supermercado/crema-de-chocolate-loch-castle-70-cl-carrefour/R-VC4AECOMM-431277/p
Licores y Cremas,"
Cremas","
Crema irlandesa Baileys sabor café 70 cl.","17,86 €/l","12,50 €",,,5€ dto.,https://www.carrefour.es/supermercado/crema-irlandesa-baileys-sabor-cafe-70-cl-baileys/R-546003933/p
Licores y Cremas,"
Cremas","
Crema catalana Mont Joui 70 cl.","7,14 €/l","5,00 €",,,,https://www.carrefour.es/supermercado/crema-catalana-mont-joui-70-cl-carrefour/R-520663108/p
Licores y Cremas,"
Cremas","
Crema de fresa Loch Castle 70 cl.","8,57 €/l",,"
7,35 €","
6,00 €",2ª al -50%,https://www.carrefour.es/supermercado/crema-de-fresa-loch-castle-70-cl-carrefour/R-VC4AECOMM-431275/p
Sidra,"
Achampanada","
Sidra Maeloc achampanada sabor mora pack de 4 botellas de 20 cl.","3,69 €/l","2,95 €",,,,https://www.carrefour.es/supermercado/sidra-maeloc-achampanada-sabor-mora-pack-de-4-botellas-de-20-cl-maeloc/R-758607233/p
Sidra,"
Achampanada","
Sidra El Gaitero achampanada botella 33 cl.","3,73 €/l","1,23 €",,,,https://www.carrefour.es/supermercado/sidra-el-gaitero-achampanada-botella-33-cl-el-gaitero/R-713315810/p
Licores y Cremas,"
Cremas","
Crema catalana Melody 70 cl.","11,93 €/l","8,35 €",,,,https://www.carrefour.es/supermercado/crema-catalana-melody-70-cl-melody/R-520663110/p
Licores y Cremas,"
Cremas","
Crema irlandesa Baileys sabor caramelo 70 cl.","17,86 €/l","12,50 €",,,5€ dto.,https://www.carrefour.es/supermercado/crema-irlandesa-baileys-sabor-caramelo-70-cl-baileys/R-546307112/p
Licores y Cremas,"
Cremas","
Crema irlandesa strawberries&cream Baileys 70 cl.","24,00 €/l","16,80 €",,,5€ dto.,https://www.carrefour.es/supermercado/crema-irlandesa-strawberries-cream-baileys-70-cl-baileys/R-prod1140141/p
Licores y Cremas,"
Cremas","
Crema de chocolate y cereza Habelas Hailas 70 cl.","11,93 €/l","8,35 €",,,,https://www.carrefour.es/supermercado/crema-de-chocolate-y-cereza-habelas-hailas-70-cl-habelas-hailas/R-767306512/p
Licores y Cremas,"
Cremas","
Crema de fresas Buitral con tequila 1 l.","16,70 €/l","16,70 €",,,,https://www.carrefour.es/supermercado/crema-de-fresas-buitral-con-tequila-1-l-buitral/R-prod731354/p
Licores y Cremas,"
Cremas","
Crema de licor Habelas Hailas 70 cl.","11,93 €/l","8,35 €",,,,https://www.carrefour.es/supermercado/crema-de-licor-habelas-hailas-70-cl-habelas-hailas/R-767306510/p
Licores y Cremas,"
Cremas","
Crema de almendras Baileys Almande sin lactosa 70 cl.","31,29 €/l","21,90 €",,,5€ dto.,https://www.carrefour.es/supermercado/crema-de-almendras-baileys-almande-sin-lactosa-70-cl-baileys/R-prod971885/p
Licores y Cremas,"
Cremas","
Crema de licor El Afilador 70 cl.","11,06 €/l",,"
9,25 €","
7,74 €",,https://www.carrefour.es/supermercado/crema-de-licor-el-afilador-70-cl-el-afilador/R-634001923/p
Licores y Cremas,"
Cremas","
Crema de orujo Sierra del Oso sabor fresa con chocolate 70 cl.","18,29 €/l","12,80 €",,,,https://www.carrefour.es/supermercado/crema-de-orujo-sierra-del-oso-sabor-fresa-con-chocolate-70-cl-sierra-del-oso/R-prod730860/p
Licores y Cremas,"
Todos los Licores y Cremas","
Pastis Prado 1 l.","9,58 €/l","9,58 €",,,,https://www.carrefour.es/supermercado/pastis-prado-1-l-pastis/R-690001830/p
Licores y Cremas,"
Todos los Licores y Cremas","
Licor Ponche 70 cl.","5,99 €/l","4,19 €",,,,https://www.carrefour.es/supermercado/licor-ponche-70-cl-carrefour/R-799397802/p
Licores y Cremas,"
Todos los Licores y Cremas","
Crema de orujo Sierra del Oso sabor fresa con chocolate 70 cl.","18,29 €/l","12,80 €",,,,https://www.carrefour.es/supermercado/crema-de-orujo-sierra-del-oso-sabor-fresa-con-chocolate-70-cl-sierra-del-oso/R-prod730860/p
Licores y Cremas,"
Todos los Licores y Cremas","
Orujo de hierbas Sierra del Oso 70 cl.","22,86 €/l","16,00 €",,,,https://www.carrefour.es/supermercado/orujo-de-hierbas-sierra-del-oso-70-cl-sierra-del-oso/R-643301500/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Frizante La Viida en Colores Blue Hawaii 75 cl.","3,77 €/ud","3,77 €",,,,https://www.carrefour.es/supermercado/frizante-la-viida-en-colores-blue-hawaii-75-cl-la-vida-en-colores/R-820614204/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Codorníu Extra 75 cl.","6,30 €/ud","6,30 €",,,,https://www.carrefour.es/supermercado/cava-codorniu-extra-75-cl-codorniu/R-520662171/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Vino Codorníu espumoso zero sin alcohol 75 cl.","7,95 €/ud","7,95 €",,,,https://www.carrefour.es/supermercado/vino-codorniu-espumoso-zero-sin-alcohol-75-cl-codorniu/R-prod871282/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Estuche cava extra brut reserva","10,90 €/ud","10,90 €",,,,https://www.carrefour.es/supermercado/estuche-cava-extra-brut-reserva-codorniu/R-636501725/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Champagne Courance cuvee speciale brut 75 cl.","20,10 €/ud","20,10 €",,,,https://www.carrefour.es/supermercado/champagne-courance-cuvee-speciale-brut-75-cl-charles-de-courance-cuvee/R-546003569/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Champagne Moët & Chandon Rosé Imperial brut 75 cl.","47,50 €/ud","47,50 €",,,,https://www.carrefour.es/supermercado/champagne-moet-chandon-rose-imperial-brut-75-cl-moet-chandon/R-521010393/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Vino Mía - Freixenet Delicate & Sweet espumoso  75 cl.","6,95 €/ud","6,95 €",,,,https://www.carrefour.es/supermercado/vino-mia-freixenet-delicate-sweet-espumoso-75-cl-mia-delicate-sweet/R-801413368/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Martin Berasategui brut nature 75 cl.","7,90 €/ud","7,90 €",,,,https://www.carrefour.es/supermercado/cava-martin-berasategui-brut-nature-75-cl-martin-berasategui/R-682401719/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Roger Goulart brut reserva 75 cl.","8,70 €/ud","8,70 €",,,,https://www.carrefour.es/supermercado/cava-roger-goulart-brut-reserva-75-cl-roger-goulart/R-prod540011/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Roger Goulart brut nature reserva 75 cl.","10,95 €/ud","10,95 €",,,,https://www.carrefour.es/supermercado/cava-roger-goulart-brut-nature-reserva-75-cl-roger-goulart/R-prod540012/p
Cava y champagne,"
Todos los Cavas y Champagnes","
LOTE 106. Estuche de 2 botellas de cava Elyssia Gran Cuvee brut D.O.Cava 75 cl. + regalo turrón blando de almendra Vicens Excellence 150 g.","23,99 €/ud","23,99 €",,,,https://www.carrefour.es/supermercado/lote-106-estuche-de-2-botellas-de-cava-elyssia-gran-cuvee-brut-d-o-cava-75-cl-regalo-turron-blando-de-almendra-vicens-excellence-150-g-elyssia/R-858604288/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Marqués de Cáceres brut 75 cl.","6,75 €/ud","6,75 €",,,,https://www.carrefour.es/supermercado/cava-marques-de-caceres-brut-75-cl-marques-de-caceres/R-fprod1410031/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Vino Palacio de Bornos espumoso brut  75 cl.","7,30 €/ud","7,30 €",,,,https://www.carrefour.es/supermercado/vino-palacio-de-bornos-espumoso-brut-75-cl-palacio-de-bornos/R-589801658/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Castell del Llac brut reserva 75 cl.","7,35 €/ud","7,35 €",,,,https://www.carrefour.es/supermercado/cava-castell-del-llac-brut-reserva-75-cl-castell-del-llac/R-520662159/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Anna Codorniu semiseco Ice edition 75 cl.","9,95 €/ud","9,95 €",,,,https://www.carrefour.es/supermercado/cava-anna-codorniu-semiseco-ice-edition-75-cl-anna-de-codorniu/R-prod830089/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Codorníu semiseco estuche de 2 botellas de 75 cl.","10,90 €/ud","10,90 €",,,,https://www.carrefour.es/supermercado/cava-codorniu-semiseco-estuche-de-2-botellas-de-75-cl-codorniu/R-636501727/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Agustí Torello Mata brut nature gran reserva 75 cl.","14,85 €/ud","14,85 €",,,,https://www.carrefour.es/supermercado/cava-agusti-torello-mata-brut-nature-gran-reserva-75-cl-agusti-torello-mata/R-790114315/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Freixenet Carta Nevada brut 37,5 cl.","4,15 €/ud","4,15 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-carta-nevada-brut-37-5-cl-carta-nevada/R-521008964/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Vino Palacio de Bornos D.O Rueda espumoso semiseco 75 cl.","6,50 €/ud","6,50 €",,,,https://www.carrefour.es/supermercado/vino-palacio-de-bornos-d-o-rueda-espumoso-semiseco-75-cl-palacio-de-bornos/R-589801660/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Cava Freixenet Organic brut 75 cl.","8,95 €/ud","8,95 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-organic-brut-75-cl-freixenet/R-843302579/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Espumoso rosado Raventós i Blanc de Nit 75 cl.","15,90 €/ud","15,90 €",,,,https://www.carrefour.es/supermercado/espumoso-rosado-raventos-i-blanc-de-nit-75-cl-raventos-de-nit/R-prod180383/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Espumoso blanco Albet I Noya Brut 21 75 cl.","18,90 €/ud","18,90 €",,,,https://www.carrefour.es/supermercado/espumoso-blanco-albet-i-noya-brut-21-75-cl-albet-i-noya/R-prod1120194/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Champagne G.H. Martel  Prestige brut 75 cl.","30,00 €/ud","30,00 €",,,,https://www.carrefour.es/supermercado/champagne-g-h-martel-prestige-brut-75-cl-g-h-martel/R-788499223/p
Cava y champagne,"
Todos los Cavas y Champagnes","
Champagne imperial brut pack","42,95 €/ud","42,95 €",,,,https://www.carrefour.es/supermercado/champagne-imperial-brut-pack-moet-chandon/R-590205225/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto crianza Marqués de Cáceres 75 cl.","7,30 €/ud","7,30 €",,,,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-crianza-marques-de-caceres-75-cl-marques-de-caceres/R-520662397/p
Vinos,"
Todos los Vinos","
Vino tinto Finca Resalso D.O. Ribera del Duero 75 cl.","8,50 €/ud","8,50 €",,,,https://www.carrefour.es/supermercado/vino-tinto-finca-resalso-d-o-ribera-del-duero-75-cl-finca-resalso/R-686412128/p
Vinos,"
Todos los Vinos","
Vino D.O Rioja Antaño tinto crianza 6 botellas de 75 cl.","16,00 €/ud",,"
18,50 €","
16,00 €",,https://www.carrefour.es/supermercado/vino-d-o-rioja-antano-tinto-crianza-6-botellas-de-75-cl-antano/R-624601964/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto crianza Hacienda López de Haro 75 cl.","6,95 €/ud","6,95 €",,,,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-crianza-hacienda-lopez-de-haro-75-cl-hacienda-lopez-de-haro/R-864900565/p
Vinos,"
Todos los Vinos","
LOTE 67. Caja de 2 botellas de vino tinto roble Prado Rey D.O Ribera del Duero 75 cl + 2 botellas de vino tinto roble D.O Ribera del Duero 75 cl","16,00 €/ud","16,00 €",,,,https://www.carrefour.es/supermercado/lote-67-caja-de-2-botellas-de-vino-tinto-roble-prado-rey-d-o-ribera-del-duero-75-cl-2-botellas-de-vino-tinto-roble-d-o-ribera-del-duero-75-cl-pradorey-portia/R-prod290202/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto crianza Luis Cañas 75 cl.","10,50 €/ud","10,50 €",,,,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-crianza-luis-canas-75-cl-luis-canas/R-546003681/p
Vinos,"
Todos los Vinos","
Sangría Don Simón botella 1,5 l.","1,17 €/l","1,75 €",,,,https://www.carrefour.es/supermercado/sangria-don-simon-botella-1-5-l-don-simon/R-530014339/p
Vinos,"
Todos los Vinos","
Espumoso Pink Moscato Don Luciano 75 cl.","1,95 €/ud","1,95 €",,,,https://www.carrefour.es/supermercado/espumoso-pink-moscato-don-luciano-75-cl-don-luciano/R-829118126/p
Vinos,"
Todos los Vinos","
Vino D.O. Ribera del Duero tinto crianza Tres Reinos 75 cl.","3,20 €/ud",,"
3,80 €","
3,20 €",,https://www.carrefour.es/supermercado/vino-d-o-ribera-del-duero-tinto-crianza-tres-reinos-75-cl-carrefour/R-fprod1190255/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto Campo Viejo 75 cl.","3,45 €/ud","3,45 €",,,,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-campo-viejo-75-cl-campo-viejo/R-520662350/p
Vinos,"
Todos los Vinos","
Vino tinto Carrefour pack de 3 briks de 20 cl.","1,78 €/l","1,07 €",,,,https://www.carrefour.es/supermercado/vino-tinto-carrefour-pack-de-3-briks-de-20-cl-carrefour/R-546003441/p
Vinos,"
Todos los Vinos","
Vino D.O. Toro tinto roble Pata Negra 75 cl.","4,80 €/ud",,"
5,25 €","
4,80 €",3x2,https://www.carrefour.es/supermercado/vino-d-o-toro-tinto-roble-pata-negra-75-cl-pata-negra/R-prod1120049/p
Vinos,"
Todos los Vinos","
Vino D.O Rioja tinto crianza Viña Espolón 75 cl.","5,85 €/ud",,"
6,20 €","
5,85 €",3x2,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-crianza-vina-espolon-75-cl-vina-espolon/R-fprod1320050/p
Vinos,"
Todos los Vinos","
LOTE 65. Estuche de 2 botellas de vino tinto La Planta D.O. Ribera del Duero 75 cl. + 2 botellas de vino tinto roble Celeste D.O. Ribera del Duero 75 cl.","23,00 €/ud","23,00 €",,,,https://www.carrefour.es/supermercado/lote-65-estuche-de-2-botellas-de-vino-tinto-la-planta-d-o-ribera-del-duero-75-cl-2-botellas-de-vino-tinto-roble-celeste-d-o-ribera-del-duero-75-cl-la-planta/R-VC4AECOMM-526683/p
Vinos,"
Todos los Vinos","
Vino D.O. Bierzo Vendimia 2016 tinto Ribera de Ulver 75 cl.","7,00 €/ud","7,00 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/vino-d-o-bierzo-vendimia-2016-tinto-ribera-de-ulver-75-cl-ribera-de-ulver-vendimia/R-prod750117/p
Vinos,"
Todos los Vinos","
Vino de la Tierra de Extremadura tinto crianza Habla del Silencio 75 cl.","10,50 €/ud","10,50 €",,,,https://www.carrefour.es/supermercado/vino-de-la-tierra-de-extremadura-tinto-crianza-habla-del-silencio-75-cl-habla-del-silencio/R-595501671/p
Vinos,"
Todos los Vinos","
Tinto de verano con limón La Casera pack de 6 latas de 33 cl.","1,71 €/l","3,39 €",,,,https://www.carrefour.es/supermercado/tinto-de-verano-con-limon-la-casera-pack-de-6-latas-de-33-cl-la-casera/R-prod810359/p
Vinos,"
Todos los Vinos","
Vino rosado Clarete Carrizal D.O.Ca Rioja 75 cl.","3,40 €/ud",,"
3,90 €","
3,40 €",3x2,https://www.carrefour.es/supermercado/vino-rosado-clarete-carrizal-d-o-ca-rioja-75-cl-carrefour/R-795768689/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto reserva Bardesano 75 cl.","5,20 €/ud",,"
7,50 €","
5,20 €",2x1 Acumulación,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-reserva-bardesano-75-cl-carrefour/R-764905811/p
Vinos,"
Todos los Vinos","
Vino blanco verdejo Cuatro Rayas D.O. Rueda 75 cl.","5,90 €/ud","5,90 €",,,,https://www.carrefour.es/supermercado/vino-blanco-verdejo-cuatro-rayas-d-o-rueda-75-cl-cuatro-rayas/R-521010336/p
Vinos,"
Todos los Vinos","
Vino D.O. Rueda blanco verdejo José Pariente 75 cl.","9,10 €/ud","9,10 €",,,,https://www.carrefour.es/supermercado/vino-d-o-rueda-blanco-verdejo-jose-pariente-75-cl-jose-pariente/R-729511500/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto crianza Cune 37,5 cl.","4,25 €/ud","4,25 €",,,,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-crianza-cune-37-5-cl-cune/R-530067040/p
Vinos,"
Todos los Vinos","
Vino D.O. Rioja tinto reserva Lagunilla 4 botellas de 75 cl.","30,00 €/ud",,"
30,60 €","
30,00 €",2x1 Acumulación,https://www.carrefour.es/supermercado/vino-d-o-rioja-tinto-reserva-lagunilla-4-botellas-de-75-cl-lagunilla/R-575701975/p
Vinos,"
Todos los Vinos","
Vino blanco de mesa Cumbre de Gredos brik 1 l.","1,52 €/l","1,52 €",,,,https://www.carrefour.es/supermercado/vino-blanco-de-mesa-cumbre-de-gredos-brik-1-l-cumbres-de-gredos/R-521011886/p
Cava y champagne,"
Cavas","
LOTE 102. Estuche de 1 botella de cava Freixenet Barroco brut reserva D.O. Cava 75 cl + Regalo bombones dark sublime 28 grs","9,95 €/ud","9,95 €",,,,https://www.carrefour.es/supermercado/lote-102-estuche-de-1-botella-de-cava-freixenet-barroco-brut-reserva-d-o-cava-75-cl-regalo-bombones-dark-sublime-28-grs-freixenet/R-520662163/p
Cava y champagne,"
Cavas","
LOTE 105. Estuche de 4 botellas de cava Anna de Codorníu brut D.O Cava 75 cl.","32,85 €/ud","32,85 €",,,,https://www.carrefour.es/supermercado/lote-105-estuche-de-4-botellas-de-cava-anna-de-codorniu-brut-d-o-cava-75-cl-anna-de-codorniu/R-631702372/p
Cava y champagne,"
Cavas","
Cava Jaume Serra semiseco 75 cl.","2,95 €/ud","2,95 €",,,,https://www.carrefour.es/supermercado/cava-jaume-serra-semiseco-75-cl-jaume-serra/R-590203945/p
Cava y champagne,"
Cavas","
Cava Via de La Plata brut 75 cl.","4,60 €/ud","4,60 €",,,,https://www.carrefour.es/supermercado/cava-via-de-la-plata-brut-75-cl-via-de-la-plata/R-589802662/p
Cava y champagne,"
Cavas","
Cava Canals & Nubiola brut 75 cl.","3,95 €/ud","3,95 €",,,,https://www.carrefour.es/supermercado/cava-canals-nubiola-brut-75-cl-canals-nubiola/R-520662185/p
Cava y champagne,"
Cavas","
Cava Freixenet brut 75 cl.","4,95 €/ud","4,95 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-brut-75-cl-freixenet/R-520662193/p
Cava y champagne,"
Cavas","
Cava Bach Rosé brut 75 cl.","4,25 €/ud","4,25 €",,,,https://www.carrefour.es/supermercado/cava-bach-rose-brut-75-cl-bach/R-520662237/p
Cava y champagne,"
Cavas","
Cava Freixenet brut pack de 3 botellas de 20 cl.","6,20 €/ud","6,20 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-brut-pack-de-3-botellas-de-20-cl-freixenet/R-521007944/p
Cava y champagne,"
Cavas","
Cava Freixenet brut 75 cl.","6,95 €/ud","6,95 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-brut-75-cl-freixenet/R-520662189/p
Cava y champagne,"
Cavas","
Cava Bonaval brut 75 cl.","2,25 €/ud","2,25 €",,,,https://www.carrefour.es/supermercado/cava-bonaval-brut-75-cl-bonaval/R-673301789/p
Cava y champagne,"
Cavas","
Cava Bonaval semiseco 75 cl.","2,25 €/ud","2,25 €",,,,https://www.carrefour.es/supermercado/cava-bonaval-semiseco-75-cl-bonaval/R-679101735/p
Cava y champagne,"
Cavas","
Cava Freixenet brut mini rosé pack de 3 botellas de 20 cl.","6,70 €/ud","6,70 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-brut-mini-rose-pack-de-3-botellas-de-20-cl-freixenet/R-521010606/p
Cava y champagne,"
Cavas","
Cava reserva ecológico Agustí Torello Mata brut 75 cl.","10,50 €/ud","10,50 €",,,,https://www.carrefour.es/supermercado/cava-reserva-ecologico-agusti-torello-mata-brut-75-cl-agusti-torello-mata/R-790114313/p
Cava y champagne,"
Cavas","
Cava Llopart brut nature reserva  75 cl.","12,50 €/ud","12,50 €",,,,https://www.carrefour.es/supermercado/cava-llopart-brut-nature-reserva-75-cl-llopart/R-538001740/p
Cava y champagne,"
Cavas","
Cava Freixenet Carta Nevada brut nature 75 cl.","6,05 €/ud","6,05 €",,,,https://www.carrefour.es/supermercado/cava-freixenet-carta-nevada-brut-nature-75-cl-freixenet/R-681101725/p
Cava y champagne,"
Cavas","
Cava ecológico Raimat Chardonnay Xarello brut nature 75 cl.","8,95 €/ud","8,95 €",,,,https://www.carrefour.es/supermercado/cava-ecologico-raimat-chardonnay-xarello-brut-nature-75-cl-raimat/R-625854398/p
Cava y champagne,"
Cavas","
Cava ecológico Codorníu-Anna brut reserva 75 cl.","9,05 €/ud","9,05 €",,,,https://www.carrefour.es/supermercado/cava-ecologico-codorniu-anna-brut-reserva-75-cl-anna-de-codorniu/R-fprod1370023/p
Cava y champagne,"
Cavas","
Cava Pasos de Oro brut nature 75 cl.","4,20 €/ud",,"
4,45 €","
4,20 €",3x2,https://www.carrefour.es/supermercado/cava-pasos-de-oro-brut-nature-75-cl-pasos-de-oro/R-814300789/p
Cava y champagne,"
Cavas","
Cava Codorníu-Anna brut rosé 75 cl.","10,25 €/ud","10,25 €",,,,https://www.carrefour.es/supermercado/cava-codorniu-anna-brut-rose-75-cl-anna-de-codorniu/R-520662235/p
Cava y champagne,"
Cavas","
LOTE 101. Estuche de 2 botellas de cava Freixenet Cordón Negro brut D.O. Cava 75 cl. + regalo bombones Nestlé Caja Roja 70 g.","12,99 €/ud","12,99 €",,,,https://www.carrefour.es/supermercado/lote-101-estuche-de-2-botellas-de-cava-freixenet-cordon-negro-brut-d-o-cava-75-cl-regalo-bombones-nestle-caja-roja-70-g-freixenet/R-525702489/p
Cava y champagne,"
Cavas","
Cava Puigesser brut nature 75 cl.","3,75 €/ud","3,75 €",,,,https://www.carrefour.es/supermercado/cava-puigesser-brut-nature-75-cl-puigesser/R-783928620/p
Cava y champagne,"
Cavas","
Cava Codorníu brut nature  75 cl.","6,30 €/ud","6,30 €",,,,https://www.carrefour.es/supermercado/cava-codorniu-brut-nature-75-cl-codorniu/R-546307318/p
Cava y champagne,"
Cavas","
Cava Codorníu Cuvée 1872 brut rosado 75 cl.","7,85 €/ud","7,85 €",,,,https://www.carrefour.es/supermercado/cava-codorniu-cuvee-1872-brut-rosado-75-cl-codorniu/R-787017624/p
Cava y champagne,"
Cavas","
Cava Codorníu-Anna brut 75 cl.","8,95 €/ud","8,95 €",,,,https://www.carrefour.es/supermercado/cava-codorniu-anna-brut-75-cl-anna-de-codorniu/R-520662173/p
Alcoholes,"
Todos los Alcoholes","
Ginebra Larios + Ginebra Larios 12 premium pack 2x70 cl.","18,99 €/ud",,"
20,55 €","
18,99 €",,https://www.carrefour.es/supermercado/ginebra-larios-ginebra-larios-12-premium-pack-2x70-cl-larios/R-fprod1320409/p
