categoria,descripcion,enlace,precio,precioOferta,precioPrevio,precio_Kg_L_ud,promocion,seccion
Bio en Dulce y Desayuno,"
Tila en bolsitas Carrefour 50 ud.",https://www.carrefour.es/supermercado/tila-en-bolsitas-carrefour-50-ud-carrefour/R-prod690029/p,"0,98 €",,,"16,33 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té verde en bolsitas Carrefour 30 ud.",https://www.carrefour.es/supermercado/te-verde-en-bolsitas-carrefour-30-ud-carrefour/R-prod690071/p,"0,78 €",,,"17,33 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Manzanilla con anís en bolsitas Carrefour 50 ud.",https://www.carrefour.es/supermercado/manzanilla-con-anis-en-bolsitas-carrefour-50-ud-carrefour/R-prod690064/p,"1,19 €",,,"18,31 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión de jengibre con limón en bolsitas Pompadour 20 ud.",https://www.carrefour.es/supermercado/infusion-de-jengibre-con-limon-en-bolsitas-pompadour-20-ud-pompadour/R-716511050/p,"2,10 €",,,"60,00 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión Infusueños con pasiflora, lavanda y miel en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/infusion-infusuenos-con-pasiflora-lavanda-y-miel-en-bolsitas-hornimans-20-ud-hornimans/R-607220062/p,,"
2,00 €","
2,10 €","111,11 €/kg",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té Chai con especias en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/te-chai-con-especias-en-bolsitas-hornimans-20-ud-hornimans/R-676401760/p,"2,10 €",,,"0,11 €/ud",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Manzanilla con anís en bolsitas Hornimans 25 ud.",https://www.carrefour.es/supermercado/manzanilla-con-anis-en-bolsitas-hornimans-25-ud-hornimans/R-521003130/p,"1,74 €",,,"2,90 €/100 g",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de fresa de temporada Hero 350 g.",https://www.carrefour.es/supermercado/mermelada-de-fresa-de-temporada-hero-350-g-hero/R-609801290/p,"1,85 €",,,"5,29 €/kg",2x1 Acumulación,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Cacao soluble original Cola Cao 760 g,",https://www.carrefour.es/supermercado/cacao-soluble-original-cola-cao-760-g-cola-cao/R-521003246/p,"4,99 €",,,"6,57 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión Rooibos con vainilla en bolsitas Pompadour 20 ud.",https://www.carrefour.es/supermercado/infusion-rooibos-con-vainilla-en-bolsitas-pompadour-20-ud-pompadour/R-526539301/p,"2,20 €",,,"55,00 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión quema grasas en bolsitas Pompadour 25 ud.",https://www.carrefour.es/supermercado/infusion-quema-grasas-en-bolsitas-pompadour-25-ud-pompadour/R-fprod1250014/p,"2,25 €",,,"40,91 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Cola de caballo en bolistas Pompadour 20 ud.",https://www.carrefour.es/supermercado/cola-de-caballo-en-bolistas-pompadour-20-ud-pompadour/R-591401509/p,"2,20 €",,,"55,00 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión Buenas Noches con tila, azahar, hierbaluisa y melisa en bolsitas Carrefour 30 ud.",https://www.carrefour.es/supermercado/infusion-buenas-noches-con-tila-azahar-hierbaluisa-y-melisa-en-bolsitas-carrefour-30-ud-carrefour/R-prod690068/p,"1,56 €",,,"34,67 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té English Breakfast en bolsitas Twinings 25 ud.",https://www.carrefour.es/supermercado/te-english-breakfast-en-bolsitas-twinings-25-ud-twinings/R-521029063/p,"3,25 €",,,"65,00 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té Earl Grey en bolsitas Twinings 25 ud.",https://www.carrefour.es/supermercado/te-earl-grey-en-bolsitas-twinings-25-ud-twinings/R-521029065/p,"3,25 €",,,"65,00 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión frutal de manzana y canela en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/infusion-frutal-de-manzana-y-canela-en-bolsitas-hornimans-20-ud-hornimans/R-527030670/p,"2,10 €",,,"0,11 €/ud",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té verde a la menta en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/te-verde-a-la-menta-en-bolsitas-hornimans-20-ud-hornimans/R-521003193/p,"2,10 €",,,"0,11 €/ud",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión Infurelax con Azahar y Hierba Luisa en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/infusion-infurelax-con-azahar-y-hierba-luisa-en-bolsitas-hornimans-20-ud-hornimans/R-521003158/p,"2,10 €",,,"0,11 €/ud",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té Slim en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/te-slim-en-bolsitas-hornimans-20-ud-hornimans/R-607220058/p,"2,10 €",,,"0,11 €/ud",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Infusión frutal de frambuesa en bolsitas Hornimans 20 ud.",https://www.carrefour.es/supermercado/infusion-frutal-de-frambuesa-en-bolsitas-hornimans-20-ud-hornimans/R-527030672/p,"2,10 €",,,"0,11 €/ud",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Té rojo en bolsitas Carrefour 30 ud.",https://www.carrefour.es/supermercado/te-rojo-en-bolsitas-carrefour-30-ud-carrefour/R-prod690028/p,"1,20 €",,,"20,00 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de melocotón categoría extra Carrefour 410 g.",https://www.carrefour.es/supermercado/mermelada-de-melocoton-categoria-extra-carrefour-410-g-carrefour/R-521003428/p,"0,98 €",,,"2,39 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de melocotón de temporada Hero 350 g.",https://www.carrefour.es/supermercado/mermelada-de-melocoton-de-temporada-hero-350-g-hero/R-636501831/p,"1,85 €",,,"5,29 €/kg",2x1 Acumulación,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de fresa categoría extra Carrefour 410 g.",https://www.carrefour.es/supermercado/mermelada-de-fresa-categoria-extra-carrefour-410-g-carrefour/R-521003422/p,"0,98 €",,,"2,39 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de fresa categoría extra Helios 350 g.",https://www.carrefour.es/supermercado/mermelada-de-fresa-categoria-extra-helios-350-g-helios/R-590505748/p,"1,54 €",,,"4,40 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de fresa catgoría extra Carrefour 650 g.",https://www.carrefour.es/supermercado/mermelada-de-fresa-catgoria-extra-carrefour-650-g-carrefour/R-521003435/p,"1,36 €",,,"2,09 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de arándano La Vieja Fábrica 350 g.",https://www.carrefour.es/supermercado/mermelada-de-arandano-la-vieja-fabrica-350-g-la-vieja-fabrica/R-713621834/p,"2,00 €",,,"7,02 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de fresa sin azúcares añadidos Helios sin gluten 280 g.",https://www.carrefour.es/supermercado/mermelada-de-fresa-sin-azucares-anadidos-helios-sin-gluten-280-g-helios/R-590210913/p,"1,37 €",,,"4,42 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de frambuesa Diet La Vieja Fábrica 280 g.",https://www.carrefour.es/supermercado/mermelada-de-frambuesa-diet-la-vieja-fabrica-280-g-la-vieja-fabrica/R-757607327/p,"1,98 €",,,"7,07 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de arándano categoría extra Carrefour 410 g.",https://www.carrefour.es/supermercado/mermelada-de-arandano-categoria-extra-carrefour-410-g-carrefour/R-521008382/p,"1,26 €",,,"3,07 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de melocotón La Vieja Fábrica 350 g.",https://www.carrefour.es/supermercado/mermelada-de-melocoton-la-vieja-fabrica-350-g-la-vieja-fabrica/R-521003443/p,"1,99 €",,,"5,69 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Mermelada de frambuesa La Vieja Fábrica 350 g.",https://www.carrefour.es/supermercado/mermelada-de-frambuesa-la-vieja-fabrica-350-g-la-vieja-fabrica/R-522713746/p,"1,99 €",,,"5,69 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Cacao soluble instantáneo Nestlé Nesquik sin gluten y sin lactosa bolsa de 1,5 kg.",https://www.carrefour.es/supermercado/cacao-soluble-instantaneo-nestle-nesquik-sin-gluten-y-sin-lactosa-bolsa-de-1-5-kg-nestle/R-617901927/p,"6,88 €",,,"4,59 €/kg",3x2,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Cacao soluble instantáneo Nestlé Nesquik sin gluten 3 kg.",https://www.carrefour.es/supermercado/cacao-soluble-instantaneo-nestle-nesquik-sin-gluten-3-kg-nesquik/R-521003254/p,"12,50 €",,,"4,17 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Cacao soluble Cola Cao 5,7 kg.",https://www.carrefour.es/supermercado/cacao-soluble-cola-cao-5-7-kg-cola-cao/R-521029087/p,"21,50 €",,,"4,30 €/kg",,Cuidado de la Ropa
Bio en Dulce y Desayuno,"
Cacao soluble 0% azúcares añadidos Cola Cao 300 g.",https://www.carrefour.es/supermercado/cacao-soluble-0-azucares-anadidos-cola-cao-300-g-cola-cao/R-840405245/p,"3,20 €",,,"10,67 €/kg",,Cuidado de la Ropa
