,Seccion,Categoria,Descripcion,Precio/Kg,Precio,PrecioPrevio,Ofertas,Promociones,Enlace
103,,,"
Limpia limón Don Limpio 1,5 l.","1,47 €/l","2,20 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/limpia-limon-don-limpio-1-5-l-don-limpio/R-637701774/p?prtId=cat20045
104,,,"
Limpiahogar aroma aloe vera Tenn 1,3 l.","1,82 €/l","2,36 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiahogar-aroma-aloe-vera-tenn-1-3-l-tenn/R-521001813/p?prtId=cat20045
105,,,"
Fregasuelos para madera efecto reparador Tenn Brillante 1,25 l.","2,44 €/l","3,05 €",,,5€ dto.,https://www.carrefour.es/supermercado/fregasuelos-para-madera-efecto-reparador-tenn-brillante-1-25-l-tenn/R-600805261/p?prtId=cat20045
106,,,"
Limpiador multiusos Cristasol 750 ml.","3,07 €/l","2,30 €",,,3x2,https://www.carrefour.es/supermercado/limpiador-multiusos-cristasol-750-ml-cristasol/R-521002265/p?prtId=cat20045
107,,,"
Limpiahogar universal con bioalcohol Tenn 2,5 l.","1,52 €/l","3,80 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiahogar-universal-con-bioalcohol-tenn-2-5-l-tenn/R-526413187/p?prtId=cat20045
108,,,"
Mopa atrapapolvo recambio Swiffer pack 20 gamuzas.","0,21 €/ud",,"
4,45 €","
4,20 €",2x1 Acumulación,https://www.carrefour.es/supermercado/mopa-atrapapolvo-recambio-swiffer-pack-20-gamuzas-swiffer/R-522714264/p?prtId=cat20045
109,,,"
Limpiador desinfectante multiusos frescor Lysol 500 ml.","4,70 €/l",,"
2,49 €","
2,35 €",2x1 Acumulación,https://www.carrefour.es/supermercado/limpiador-desinfectante-multiusos-frescor-lysol-500-ml-lysol/R-VC4AECOMM-569547/p?prtId=cat20045
110,,,"
Limpiador alfombras y Tapicerias Espuma Vanish 600 ml.","10,75 €/l","6,45 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiador-alfombras-y-tapicerias-espuma-vanish-600-ml-hurra/R-526414119/p?prtId=cat20045
111,,,"
Lejía en gel original Domestos 750 ml.","0,24 €/100 ml","1,79 €",,,3x2,https://www.carrefour.es/supermercado/lejia-en-gel-original-domestos-750-ml-domestos/R-849900331/p?prtId=cat20045
112,,,"
Limpiador con lejía Cif 650 ml. 650 ml.","3,69 €/l","2,40 €",,,3x2,https://www.carrefour.es/supermercado/limpiador-con-lejia-cif-650-ml-650-ml-cif/R-prod394505/p?prtId=cat20045
113,,,"
Limpiador de cristales y superficies pronature ecólogico Tenn 650 ml.","3,69 €/l","2,40 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiador-de-cristales-y-superficies-pronature-ecologico-tenn-650-ml-tenn/R-VC4AECOMM-476206/p?prtId=cat20045
114,,,"
Limpiador multiusos con lejía Cif 750 ml.","3,80 €/l","2,85 €",,,3x2,https://www.carrefour.es/supermercado/limpiador-multiusos-con-lejia-cif-750-ml-cif/R-827618037/p?prtId=cat20045
115,,,"
Limpiahogar universal Brillante Tenn 1,25 l.","2,44 €/l","3,05 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiahogar-universal-brillante-tenn-1-25-l-tenn/R-521001817/p?prtId=cat20045
116,,,"
Limpiador higiene aroma fresco eucalipto Don Limpio 1,3 l.","1,92 €/l","2,49 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/limpiador-higiene-aroma-fresco-eucalipto-don-limpio-1-3-l-don-limpio/R-VC4AECOMM-517199/p?prtId=cat20045
117,,,"
Spray multiusos sin lejía Tenn 500 ml.","5,20 €/l","2,60 €",,,5€ dto.,https://www.carrefour.es/supermercado/spray-multiusos-sin-lejia-tenn-500-ml-tenn/R-fprod1230235/p?prtId=cat20045
118,,,"
30 Bolsas Basura CARREFOUR Papelera 10 Litros - Blanco","0,03 €/ud","0,99 €",,,3x2,https://www.carrefour.es/supermercado/30-bolsas-basura-carrefour-papelera-10-litros-blanco-carrefour/R-prod280389/p?prtId=cat20047
119,,,"
Bolsas de Basura CARREFOUR Lavanda de 30l 20 ud - Lila","0,07 €/ud","1,40 €",,,3x2,https://www.carrefour.es/supermercado/bolsas-de-basura-carrefour-lavanda-de-30l-20-ud-lila-carrefour/R-VC4AECOMM-448062/p?prtId=cat20047
120,,,"
15 Bolsas Basura CARREFOUR cubo Grande 50 Litros - Blanca","0,11 €/ud","1,65 €",,,3x2,https://www.carrefour.es/supermercado/15-bolsas-basura-carrefour-cubo-grande-50-litros-blanca-carrefour/R-prod280613/p?prtId=cat20047
121,,,"
Bolsas de Basura CARREFOUR de 30l 30 ud- Amarillo","0,05 €/ud","1,50 €",,,3x2,https://www.carrefour.es/supermercado/bolsas-de-basura-carrefour-de-30l-30-ud-amarillo-carrefour/R-VC4AECOMM-448043/p?prtId=cat20047
122,,,"
20 Bolsas Basura CARREFOUR Cubo Alto 30 Litros - Azul","0,09 €/ud","1,85 €",,,3x2,https://www.carrefour.es/supermercado/20-bolsas-basura-carrefour-cubo-alto-30-litros-azul-carrefour/R-prod280424/p?prtId=cat20047
123,,,"
Bolsas Basura CARREFOUR Comunidad 100l 10 ud - Negro","0,17 €/ud","1,70 €",,,3x2,https://www.carrefour.es/supermercado/bolsas-basura-carrefour-comunidad-100l-10-ud-negro-carrefour/R-prod280614/p?prtId=cat20047
124,,,"
Fregona de tiras Super VILEDA  - Azul","2,70 €/ud","2,70 €",,,3x2,https://www.carrefour.es/supermercado/fregona-de-tiras-super-vileda-azul/R-521007641/p?prtId=cat20047
125,,,"
Bolsas de Basura CARREFOUR Pino de 30l 20 ud - Verde","0,07 €/ud","1,40 €",,,3x2,https://www.carrefour.es/supermercado/bolsas-de-basura-carrefour-pino-de-30l-20-ud-verde-carrefour/R-VC4AECOMM-448072/p?prtId=cat20047
126,,,"
Bolsa de Basura especial Baño CARREFOUR 5L 40 ud 33x35 cm","0,03 €/ud","1,25 €",,,3x2,https://www.carrefour.es/supermercado/bolsa-de-basura-especial-bano-carrefour-5l-40-ud-33x35-cm-carrefour/R-VC4AECOMM-497403/p?prtId=cat20047
127,,,"
3 Estropajos con Esponja Classic SCOTCH BRITE - Verde","1,10 €/ud","2,20 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/3-estropajos-con-esponja-classic-scotch-brite-verde/R-823608229/p?prtId=cat20047
128,,,"
Bayeta VILEDA X3 - Amarillo","0,77 €/ud","2,30 €",,,3x2,https://www.carrefour.es/supermercado/bayeta-vileda-x3-amarillo-vileda/R-521032829/p?prtId=cat20047
129,,,"
Bolsa de Basura Biodegradable Compostable ECOPLANET 10l 15 ud 45x45 cm","0,11 €/ud","1,70 €",,,3x2,https://www.carrefour.es/supermercado/bolsa-de-basura-biodegradable-compostable-ecoplanet-10l-15-ud-45x45-cm-carrefour/R-VC4AECOMM-497407/p?prtId=cat20047
130,,,"
3 Estropajos Salvauñas Classic Scotch Brite - Verde","0,66 €/ud","1,99 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/3-estropajos-salvaunas-classic-scotch-brite-verde/R-527018095/p?prtId=cat20047
131,,,"
Bolsas de Basura 100% Reciclado CARREFOUR 50l 15 ud - Verde","0,12 €/ud","1,80 €",,,3x2,https://www.carrefour.es/supermercado/bolsas-de-basura-100-reciclado-carrefour-50l-15-ud-verde-carrefour/R-VC4AECOMM-554207/p?prtId=cat20047
132,,,"
Set de 2 Estropajos con esponja SPONTEX Poder Verde","1,05 €/ud","2,10 €",,,3x2,https://www.carrefour.es/supermercado/set-de-2-estropajos-con-esponja-spontex-poder-verde/R-783909240/p?prtId=cat20047
133,,,"
Palo de Acero CARREFOUR 2,2x2,2x130 cm","0,86 €/ud","0,86 €",,,3x2,https://www.carrefour.es/supermercado/palo-de-acero-carrefour-2-2x2-2x130-cm-carrefour/R-655302052/p?prtId=cat20047
134,,,"
Bolsas de Basura 100% Reciclado CARREFOUR 30l 20 ud - Verde","0,09 €/ud","1,80 €",,,3x2,https://www.carrefour.es/supermercado/bolsas-de-basura-100-reciclado-carrefour-30l-20-ud-verde-carrefour/R-VC4AECOMM-554206/p?prtId=cat20047
135,,,"
Guantes Segunda Piel SPONTEX TM.7-7 1/2 - Turquesa","3,61 €/ud","3,61 €",,,3x2,https://www.carrefour.es/supermercado/guantes-segunda-piel-spontex-tm-7-7-1-2-turquesa/R-521007621/p?prtId=cat20047
136,,,"
Recogedor con Palo Carrefour - Verde","1,99 €/ud","1,99 €",,,3x2,https://www.carrefour.es/supermercado/recogedor-con-palo-carrefour-verde-carrefour/R-833911032/p?prtId=cat20047
137,,,"
Set de 8 Bayetas Microfibras SPONTEX ","0,64 €/ud","5,10 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/set-de-8-bayetas-microfibras-spontex/R-844803442/p?prtId=cat20047
138,,,"
Fregona de tiras Style VILEDA  - Rosa","2,30 €/ud","2,30 €",,,3x2,https://www.carrefour.es/supermercado/fregona-de-tiras-style-vileda-rosa/R-609800762/p?prtId=cat20047
139,,,"
Escoba Multiuso Carrefour - Gris","2,30 €/ud","2,30 €",,,3x2,https://www.carrefour.es/supermercado/escoba-multiuso-carrefour-gris-carrefour/R-655302058/p?prtId=cat20047
140,,,"
Estropajo Fibra y Espuma SPONTEX Zero 2+1","0,53 €/ud","1,59 €",,,3x2,https://www.carrefour.es/supermercado/estropajo-fibra-y-espuma-spontex-zero-2-1-spontex/R-VC4AECOMM-490060/p?prtId=cat20047
141,,,"
3 Bayetas Multiusos Multifacil Spontex  - Amarilla","1,10 €/ud","2,20 €",,,2x1 Acumulación,https://www.carrefour.es/supermercado/3-bayetas-multiusos-multifacil-spontex-amarilla/R-783909236/p?prtId=cat20047
142,,,"
Limpiacristales ecológico Carrefour Ecoplanet 750 ml.","2,28 €/l","1,71 €",,,,https://www.carrefour.es/supermercado/limpiacristales-ecologico-carrefour-ecoplanet-750-ml-carrefour-eco-planet/R-fprod1480308/p?prtId=cat20045
143,,,"
Limpiahogar ph neutro ecológico Frosch 1 l.","2,30 €/l","2,30 €",,,,https://www.carrefour.es/supermercado/limpiahogar-ph-neutro-ecologico-frosch-1-l-froggy/R-546101878/p?prtId=cat20045
144,,,"
Limpiacristales pistola ecológico Frosch 750 ml.","3,67 €/l","2,75 €",,,,https://www.carrefour.es/supermercado/limpiacristales-pistola-ecologico-frosch-750-ml-froggy/R-546306166/p?prtId=cat20045
145,,,"
Limpiador de cristales y superficies pronature ecólogico Tenn 650 ml.","3,69 €/l","2,40 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiador-de-cristales-y-superficies-pronature-ecologico-tenn-650-ml-tenn/R-VC4AECOMM-476206/p?prtId=cat20045
146,,,"
Limpiahogar aroma lavanda ecológico Frosch 1 l.","2,30 €/l","2,30 €",,,,https://www.carrefour.es/supermercado/limpiahogar-aroma-lavanda-ecologico-frosch-1-l-froggy/R-590206995/p?prtId=cat20045
147,,,"
Limpiador multiusos ecológico flor de naranjo y hojas cítricas Botanical Origin 500 ml.","6,20 €/l","3,10 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiador-multiusos-ecologico-flor-de-naranjo-y-hojas-citricas-botanical-origin-500-ml-botanical-origin/R-VC4AECOMM-419021/p?prtId=cat20045
148,,,"
Limpiador multiusos ecológico jazmín fresco y lavanda silvestre Botanical Origin 500 ml.","6,20 €/l","3,10 €",,,5€ dto.,https://www.carrefour.es/supermercado/limpiador-multiusos-ecologico-jazmin-fresco-y-lavanda-silvestre-botanical-origin-500-ml-botanical-origin/R-VC4AECOMM-419017/p?prtId=cat20045
149,,,"
Toallitas desinfectante multiuso Sanytol 24 ud.","0,08 €/ud",,"
2,10 €","
1,94 €",3x2,https://www.carrefour.es/supermercado/toallitas-desinfectante-multiuso-sanytol-24-ud-sanytol/R-789391523/p?prtId=cat20045
150,Cuidado de manos y pies,"
Manicura","
Endurecedor de uñas Mavala 5 ml.","8,60 €/ud","8,60 €",,,,https://www.carrefour.es/supermercado/endurecedor-de-unas-mavala-5-ml-mavala/R-prod870801/p
151,Cuidado de manos y pies,"
Manicura","
Kit Fortalecedor de uñas Mavala 1 ud.","17,05 €/ud","17,05 €",,,,https://www.carrefour.es/supermercado/kit-fortalecedor-de-unas-mavala-1-ud-mavala/R-590601574/p
152,,,"
Papel de cocina compacto ecológico Carrefour Eco Planet 2 rollos.","1,04 €/ud","2,09 €",,,,https://www.carrefour.es/supermercado/papel-de-cocina-compacto-ecologico-carrefour-eco-planet-2-rollos-carrefour-eco-planet/R-782401335/p?prtId=cat20046
153,,,"
Papel higiénico maxi 3 capas ecológico Carrefour Eco Planet 6 ud.","0,69 €/ud","4,15 €",,,,https://www.carrefour.es/supermercado/papel-higienico-maxi-3-capas-ecologico-carrefour-eco-planet-6-ud-carrefour-eco-planet/R-VC4AECOMM-532214/p?prtId=cat20046
154,,,"
Papel higiénico ecológico Carrefour Eco Planet 4 rollos.","0,50 €/ud","2,00 €",,,,https://www.carrefour.es/supermercado/papel-higienico-ecologico-carrefour-eco-planet-4-rollos-carrefour-eco-planet/R-794633698/p?prtId=cat20046
155,,,"
Rollo de cocina XXL extra long ecológico Renova 2 ud.","1,30 €/ud","2,60 €",,,,https://www.carrefour.es/supermercado/rollo-de-cocina-xxl-extra-long-ecologico-renova-2-ud-renova/R-VC4AECOMM-482497/p?prtId=cat20046
156,,,"
Pañuelos faciales respeta el planeta ecológicos Renova 72 ud.","0,02 €/ud","1,33 €",,,,https://www.carrefour.es/supermercado/panuelos-faciales-respeta-el-planeta-ecologicos-renova-72-ud-renova/R-VC4AECOMM-482490/p?prtId=cat20046
157,,,"
Papel de cocina ecológico Renova 1 rollo.","2,85 €/ud","2,85 €",,,,https://www.carrefour.es/supermercado/papel-de-cocina-ecologico-renova-1-rollo-/R-521016269/p?prtId=cat20046
158,,,"
Pañuelos 3 capas ecológicos Renova Green 10 ud.","0,11 €/ud","1,08 €",,,,https://www.carrefour.es/supermercado/panuelos-3-capas-ecologicos-renova-green-10-ud-renova-green/R-867800386/p?prtId=cat20046
159,,,"
Servilleta dos Capas CARREFOUR 22x20 cm 500 ud - Blanco","2,99 €/ud","2,99 €",,,,https://www.carrefour.es/supermercado/servilleta-dos-capas-carrefour-22x20-cm-500-ud-blanco-carrefour/R-848304358/p?prtId=cat20046
160,,,"
Rollo de Servilletas P&H 120 ud - Blanco","3,10 €/ud","3,10 €",,,,https://www.carrefour.es/supermercado/rollo-de-servilletas-p-h-120-ud-blanco/R-prod1070113/p?prtId=cat20046
161,,,"
Lavavajillas a mano para pieles sensibles ecológico Carrefour Eco Planet 500 ml.","2,04 €/l","1,02 €",,,,https://www.carrefour.es/supermercado/lavavajillas-a-mano-para-pieles-sensibles-ecologico-carrefour-eco-planet-500-ml-carrefour-eco-planet/R-fprod1250064/p?prtId=cat20043
162,,,"
Lavavajillas a mano aroma menta y romero ecológico Carrefour Eco Planet 500 ml.","2,04 €/l","1,02 €",,,,https://www.carrefour.es/supermercado/lavavajillas-a-mano-aroma-menta-y-romero-ecologico-carrefour-eco-planet-500-ml-carrefour-eco-planet/R-fprod1250066/p?prtId=cat20043
163,,,"
Lavavajillas máquina Todo en 1 en pastillas ecológico Frosch 30 ud.","0,20 €/ud","6,10 €",,,,https://www.carrefour.es/supermercado/lavavajillas-maquina-todo-en-1-en-pastillas-ecologico-frosch-30-ud-frosch/R-590207001/p?prtId=cat20043
164,,,"
Limpiador de vitrocerámica en crema naranja ecológico Frosch 500 ml.","5,98 €/l","2,99 €",,,,https://www.carrefour.es/supermercado/limpiador-de-vitroceramica-en-crema-naranja-ecologico-frosch-500-ml-frosch/R-VC4AECOMM-436093/p?prtId=cat20043
165,,,"
Lavavajillas máquina 0% en gel ecológico Calgonit Finish 60 lavados","0,17 €/lavado","10,10 €",,,3x2,https://www.carrefour.es/supermercado/lavavajillas-maquina-0-en-gel-ecologico-calgonit-finish-60-lavados-finish/R-VC4AECOMM-419605/p?prtId=cat20043
166,,,"
Lavavajillas mano hipoalergénico ecológico Frosch 750 ml.","3,07 €/l","2,30 €",,,,https://www.carrefour.es/supermercado/lavavajillas-mano-hipoalergenico-ecologico-frosch-750-ml-frosch/R-600805313/p?prtId=cat20043
167,,,"
Quitagrasas ecológico KH-7 650 ml.","4,85 €/l","3,15 €",,,,https://www.carrefour.es/supermercado/quitagrasas-ecologico-kh-7-650-ml-kh7/R-prod760030/p?prtId=cat20043
168,,,"
Lavavajillas a mano concentrado al romero ecológico Frosch 750 ml. ","3,60 €/l","2,70 €",,,,https://www.carrefour.es/supermercado/lavavajillas-a-mano-concentrado-al-romero-ecologico-frosch-750-ml-frosch/R-VC4AECOMM-416627/p?prtId=cat20043
169,,,"
Limpiador de vitrocerámica e inducción aroma naranja roja ecológico Frosch 750 ml.","5,87 €/l","4,40 €",,,,https://www.carrefour.es/supermercado/limpiador-de-vitroceramica-e-induccion-aroma-naranja-roja-ecologico-frosch-750-ml-frosch/R-prod570262/p?prtId=cat20043
170,,,"
Lavavajillas a mano aroma frambuesa en gel ecológico Frosch 750 ml.","3,20 €/l","2,40 €",,,,https://www.carrefour.es/supermercado/lavavajillas-a-mano-aroma-frambuesa-en-gel-ecologico-frosch-750-ml-frosch/R-866618498/p?prtId=cat20043
171,,,"
Limpiador de vitrocerámica mineral en crema ecológico Frosch 650 ml.","4,85 €/l","3,15 €",,,,https://www.carrefour.es/supermercado/limpiador-de-vitroceramica-mineral-en-crema-ecologico-frosch-650-ml-froggy/R-617301620/p?prtId=cat20043
172,,,"
Lavavajillas máquina en cápsulas ecológico Flopp 16 ud.","0,25 €/lavado","4,06 €",,,,https://www.carrefour.es/supermercado/lavavajillas-maquina-en-capsulas-ecologico-flopp-16-ud-flopp/R-819114654/p?prtId=cat20043
173,,,"
Lavavajillas a mano concentrado aroma limón ecológico Frosch 750 ml.","3,20 €/l","2,40 €",,,,https://www.carrefour.es/supermercado/lavavajillas-a-mano-concentrado-aroma-limon-ecologico-frosch-750-ml-frosch/R-590206997/p?prtId=cat20043
174,,,"
Abrillantador de lavavajillas ecológico L'abre Vert 750 ml.","8,47 €/l","6,35 €",,,,https://www.carrefour.es/supermercado/abrillantador-de-lavavajillas-ecologico-l-abre-vert-750-ml-l-arbre-vert/R-prod870615/p?prtId=cat20043
175,,,"
Lavavajillas máquina en cápsulas ecológico Flopp 110 ud.","0,20 €/lavado","21,50 €",,,,https://www.carrefour.es/supermercado/lavavajillas-maquina-en-capsulas-ecologico-flopp-110-ud-flopp/R-819114656/p?prtId=cat20043
176,,,"
Lavavajillas a mano almendra ecológico L'abre Vert 500 ml.","4,40 €/l","2,20 €",,,,https://www.carrefour.es/supermercado/lavavajillas-a-mano-almendra-ecologico-l-abre-vert-500-ml-l-arbre-vert/R-prod870610/p?prtId=cat20043
177,,,"
Limpiador de cocinas con soda líquida pistola ecológico Froggy 750 ml.","4,80 €/l","3,60 €",,,,https://www.carrefour.es/supermercado/limpiador-de-cocinas-con-soda-liquida-pistola-ecologico-froggy-750-ml-froggy/R-590213259/p?prtId=cat20043
178,Cabello,"
Tintes","
Tinte Classic 5N Castaño Claro Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-5n-castano-claro-farmatint-1-ud-farmatint/R-590507696/p
179,Cabello,"
Tintes","
Tinte Classic 10N Rubio Platino Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-10n-rubio-platino-farmatint-1-ud-farmatint/R-590507726/p
180,Cabello,"
Tintes","
Tinte Classic 4N Castaño Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-4n-castano-farmatint-1-ud-farmatint/R-590507692/p
181,Cabello,"
Tintes","
Tinte Classic 6N Rubio Oscuro Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-6n-rubio-oscuro-farmatint-1-ud-farmatint/R-590507698/p
182,Cabello,"
Tintes","
Tinte Classic 6D Rubio Oscuro Dorado Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-6d-rubio-oscuro-dorado-farmatint-1-ud-farmatint/R-590507702/p
183,Cabello,"
Tintes","
Tinte Classic 5D Castaño Claro Dorado Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-5d-castano-claro-dorado-farmatint-1-ud-farmatint/R-590507700/p
184,Cabello,"
Tintes","
Crema color permanente Colour Clinuance 5.34 Castaño Claro Luminoso Clearé Institute 1 ud.","5,85 €/ud","5,85 €",,,,https://www.carrefour.es/supermercado/crema-color-permanente-colour-clinuance-5-34-castano-claro-luminoso-cleare-institute-1-ud-cleare-institute/R-prod170300/p
185,Cabello,"
Tintes","
Tinte Classic 8N Rubio Claro Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-8n-rubio-claro-farmatint-1-ud-farmatint/R-590507710/p
186,Cabello,"
Tintes","
Tinte Classic 3N Castaño Oscuro Farmatint 1 ud.","8,30 €/ud","8,30 €",,,,https://www.carrefour.es/supermercado/tinte-classic-3n-castano-oscuro-farmatint-1-ud-farmatint/R-590507690/p
